LeadId,Title,Industry,Employees,TimeZone,Stage,CreatedDate,OwnerEmployeeId,ConvertedOpportunityId,LeadSource,DisqualifiedReason
39465,Staff,,250,PST,Disqualified,20211104,2,,Trade Shows and Events,Abandoned
39466,administrative - owner,,150,PST,Disqualified,20211104,2,,Trade Shows and Events,Abandoned
39467,"Vice President, Operations","Textiles, Apparel & Luxury Goods",150,PST,Disqualified,20211104,5,,Trade Shows and Events,Abandoned
39468,owner,Financial Services,250,PST,Disqualified,20211104,4,,Trade Shows and Events,Abandoned
39469,"Director, Information Technology",Technology,250,PST,Disqualified,20211104,3,,Trade Shows and Events,Abandoned
39470,Manager,Consumer Discretionary,550,PST,New,20211104,,,Trade Shows and Events,
39471,Director,ECommerce,150,PST,Disqualified,20211104,4,,Trade Shows and Events,Abandoned
39472,Director,Education Services,50,PST,Disqualified,20211104,3,,Trade Shows and Events,Abandoned
39473,owner,Consumer Packaged Goods,150,PST,Disqualified,20211104,2,,Trade Shows and Events,Abandoned
39474,Principal,Retailing,50,PST,Disqualified,20211104,1,,Trade Shows and Events,Abandoned
39475,Staff,Entertainment & Media,,PST,Disqualified,20211104,3,,Trade Shows and Events,Unsubscribed/Do Not Call
39476,Staff,Business Services,50,PST,Disqualified,20211104,2,,Trade Shows and Events,Abandoned
39477,Executive & Leadership,Consumer Staples,,PST,Disqualified,20211104,3,,Trade Shows and Events,Abandoned
39478,C - Level,Consumer Goods,,PST,New,20211104,,,Trade Shows and Events,
39479,Staff,,50,PST,Disqualified,20211104,5,,Trade Shows and Events,Abandoned
39480,Staff,Internet Software & Services,50,PST,Disqualified,20211104,1,,Trade Shows and Events,Abandoned
39481,Manager,,50,PST,Disqualified,20211104,5,,Trade Shows and Events,Not Interested
39482,business_development - cxo,Internet Software & Services,150,PST,Disqualified,20211104,2,,Trade Shows and Events,Abandoned
39483,,BANKS,50,PST,Qualified,20211104,5,261,Trade Shows and Events,Bad Timing
39484,C - Level,Professional Services,50,PST,Disqualified,20211104,5,,Trade Shows and Events,Abandoned
39485,C - Level,Food Products,50,PST,Disqualified,20211104,1,,Trade Shows and Events,Not Interested
39486,Manager,Consumer Packaged Goods,50,PST,Disqualified,20211104,2,,Trade Shows and Events,Unsubscribed/Do Not Call
39487,Manager,Automotive,50,PST,Disqualified,20211104,4,,Trade Shows and Events,Abandoned
39488,"Director, Property Management",CPG,50,PST,Disqualified,20211104,4,,Trade Shows and Events,Abandoned
39489,Staff,Consumer Discretionary,50,PST,New,20211104,,,Trade Shows and Events,
39490,Staff,Internet Software & Services,50,PST,Disqualified,20211104,1,,Trade Shows and Events,Abandoned
39491,C - Level,,50,PST,Disqualified,20211104,1,,Trade Shows and Events,Abandoned
39492,General Manager,Internet Software & Services,,PST,Disqualified,20211104,2,,Trade Shows and Events,Abandoned
39493,Manager,Travel,50,PST,Disqualified,20211104,3,,Trade Shows and Events,Abandoned
39494,C - Level,Internet Software & Services,50,PST,Disqualified,20211104,2,,Trade Shows and Events,Unsubscribed/Do Not Call
39495,C - Level,Education Services,50,PST,Disqualified,20211104,5,,Trade Shows and Events,Bad Email
39496,Director,Professional Services,150,PST,Disqualified,20211104,5,,Trade Shows and Events,Abandoned
39497,Manager,Internet Software & Services,50,PST,Disqualified,20211104,3,,Trade Shows and Events,Abandoned
39498,Executive & Leadership,Healthcare,,PST,Disqualified,20211104,3,,Trade Shows and Events,Abandoned
39499,,,850,PST,Disqualified,20211104,3,,Trade Shows and Events,Abandoned
39500,SVP / VP,,,PST,Disqualified,20211104,4,,Trade Shows and Events,Abandoned
39501,Director,,50,PST,Qualified,20211104,2,254,Trade Shows and Events,
39502,C - Level,,50,PST,Disqualified,20211104,5,,Trade Shows and Events,Abandoned
39503,Director,Professional Services,50,MST,Disqualified,20211108,1,,Trade Shows and Events,Abandoned
39504,Manager,Consumer Discretionary,,MST,Disqualified,20211108,5,,Trade Shows and Events,Wrong Contact
39505,,Internet Software & Services,50,MST,Disqualified,20211108,5,,Trade Shows and Events,Abandoned
39506,,Professional Services,2850,MST,Disqualified,20211108,4,,Trade Shows and Events,Abandoned
39507,Operations Manager,,,MST,Disqualified,20211108,5,,Trade Shows and Events,Abandoned
39508,"Director, Operations",Internet Software & Services,150,MST,Disqualified,20211108,3,,Trade Shows and Events,Abandoned
39509,C - Level,Professional Services,,MST,Disqualified,20211108,5,,Trade Shows and Events,Abandoned
39510,,"Hotels, Restaurants & Leisure",50,MST,Disqualified,20211108,5,,Trade Shows and Events,Abandoned
39511,CEO,Advertising & Marketing,50,MST,Disqualified,20211108,4,,Trade Shows and Events,Abandoned
39512,Manager,Health Care Providers & Services,50,MST,Disqualified,20211108,1,,Trade Shows and Events,Abandoned
39513,Director,,50,MST,Disqualified,20211108,5,,Trade Shows and Events,Abandoned
39514,Staff,Unknown,3050,MST,Disqualified,20211108,3,,Trade Shows and Events,Abandoned
39515,Manager,Education,10050,MST,Disqualified,20211108,4,,Trade Shows and Events,Abandoned
39516,Manager,Consumer Discretionary,,MST,Disqualified,20211108,5,,Trade Shows and Events,Abandoned
39517,Manager,,,MST,Disqualified,20211108,4,,Trade Shows and Events,Abandoned
39518,Director,Internet Software & Services,50,MST,Disqualified,20211108,3,,Trade Shows and Events,Abandoned
39519,C - Level,ECommerce,,MST,Disqualified,20211108,5,,Trade Shows and Events,Unsubscribed/Do Not Call
39520,"Director, Operations",Advertising & Marketing,,MST,Disqualified,20211108,2,,Trade Shows and Events,Abandoned
39521,CEO,Travel,,MST,Disqualified,20211108,2,,Trade Shows and Events,Abandoned
39522,Director,,50,MST,Disqualified,20211108,5,,Trade Shows and Events,Abandoned
39523,Director,Advertising & Marketing,5050,MST,New,20211108,,,Trade Shows and Events,
39524,Manager,TELECOM,550,MST,Disqualified,20211108,3,,Trade Shows and Events,Abandoned
39525,senior media planner,Health Care Providers & Services,,MST,New,20211108,,,Trade Shows and Events,
39526,C - Level,Advertising & Marketing,50,MST,Disqualified,20211108,4,,Trade Shows and Events,Unsubscribed/Do Not Call
39527,Director,Family Services,50,MST,Disqualified,20211108,3,,Trade Shows and Events,Abandoned
39528,Director,Internet Software & Services,,MST,Disqualified,20211108,4,,Trade Shows and Events,Abandoned
39529,Owner,,,MST,Disqualified,20211108,4,,Trade Shows and Events,Abandoned
39530,General Manager,Retail,150,MST,Disqualified,20211108,4,,Trade Shows and Events,Wrong Contact
39531,Staff,,150,MST,Disqualified,20211108,2,,Trade Shows and Events,Abandoned
39532,Staff,Education,,MST,Disqualified,20211108,2,,Trade Shows and Events,Abandoned
39533,Hr,Retail,350,MST,Disqualified,20211108,5,,Trade Shows and Events,Abandoned
39534,"Vice President, Operations",Consumer Discretionary,50,MST,Disqualified,20211108,3,,Trade Shows and Events,Abandoned
39535,Plant Manager,Internet Software & Services,150,MST,Disqualified,20211108,1,,Trade Shows and Events,Abandoned
39536,Staff,,650,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39537,Director,Consumer Goods,150,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39538,Social Media Marketing Specialist,Renewable Electricity,50,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39539,C - Level,Technology,50,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39540,HR Director,Retail,,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39541,C - Level,Education Services,,EST,Disqualified,20211109,2,,Trade Shows and Events,Abandoned
39542,Manager,Diversified Consumer Services,50,EST,Disqualified,20211109,3,,Trade Shows and Events,Wrong Contact
39543,"Director, Human Resources",Leisure Products,250,EST,Qualified,20211109,4,312,Trade Shows and Events,No Budget
39544,N/A,,,EST,New,20211109,,,Trade Shows and Events,
39545,SVP / VP,"Hotels, Restaurants & Leisure",,EST,Disqualified,20211109,2,,Trade Shows and Events,Abandoned
39546,Staff,Agency,3050,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39547,Manager,Professional Services,250,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39548,Owner,Consumer Discretionary,50,EST,Disqualified,20211109,3,,Trade Shows and Events,Not Interested
39549,Business Manager,,,EST,New,20211109,,,Trade Shows and Events,
39550,General Manager,Media,250,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39551,Manager,Internet Software & Services,5050,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39552,Staff,ECommerce,50,EST,Disqualified,20211109,2,,Trade Shows and Events,Abandoned
39553,Manager,,,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39554,C - Level,Retail,50,EST,Disqualified,20211109,2,,Trade Shows and Events,Abandoned
39555,Staff,Business Services,350,EST,New,20211109,,,Trade Shows and Events,
39556,Director,Internet,50,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39557,Director,CPG,50,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39558,Manager,Consumer Discretionary,150,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39559,Managing Director,Consumer Discretionary,,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39560,Chief Operations Officer,Consumer Discretionary,50,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39561,,Internet Software & Services,,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39562,,Professional Services,50,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39563,C - Level,Financial Services,50,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39564,Director,Retail,50,EST,Disqualified,20211109,2,,Trade Shows and Events,Abandoned
39565,C - Level,Education Services,50,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39566,,Internet Software & Services,50,EST,Disqualified,20211109,5,,Trade Shows and Events,Not Interested
39567,Agency Account & Strategy,,,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39568,Staff,Health Care Providers & Services,50,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39569,C - Level,Internet Software & Services,50,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39570,Director,Health Care Providers & Services,,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39571,Director of HR,Health Care Providers & Services,,EST,New,20211109,,,Trade Shows and Events,
39572,Student / Intern,,250,EST,Disqualified,20211109,2,,Trade Shows and Events,Abandoned
39573,community_and_social_services - owner,Professional Services,150,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39574,Student / Intern,Education Services,50,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39575,sales - entry,Entertainment & Media,50,EST,Disqualified,20211109,4,,Trade Shows and Events,Unsubscribed/Do Not Call
39576,Director,Internet Software & Services,,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39577,Marketing Director,,,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39578,Director,,150,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39579,entrepreneurship - owner,Technology,150,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39580,Director,Travel,350,EST,Disqualified,20211109,2,,Trade Shows and Events,Abandoned
39581,SVP / VP,,50,EST,Disqualified,20211109,2,,Trade Shows and Events,Unsubscribed/Do Not Call
39582,C - Level,Internet Software & Services,50,EST,New,20211109,,,Trade Shows and Events,
39583,Manager,Internet Software & Services,50,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39584,Staff,Business Services,50,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39585,Manager,Entertainment & Media,50,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39586,Manager,,50,EST,Disqualified,20211109,2,,Trade Shows and Events,Abandoned
39587,"Vice President, Information Technology",Consumer Staples,150,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39588,entrepreneurship - owner,,,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39589,Staff,Restaurant,150,EST,Disqualified,20211109,2,,Trade Shows and Events,Abandoned
39590,C - Level,,150,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39591,other - owner,Internet Software & Services,150,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39592,Manager,Pharmaceuticals,150,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39593,President,Technology,50,EST,Disqualified,20211109,4,,Trade Shows and Events,Wrong Contact
39594,C - Level,Media,50,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39595,Student,Consumer Discretionary,,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39596,Director,Internet Software & Services,250,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39597,SVP / VP,Entertainment & Media,50,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39598,C - Level,software,50,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39599,N/A,Renewable Electricity,,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39600,Staff,Internet Software & Services,550,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39601,Director,,50,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39602,Manager,Consumer Staples,,EST,Disqualified,20211109,3,,Trade Shows and Events,Bad Email
39603,Director,Diversified Consumer Services,50,EST,Qualified,20211109,4,465,Trade Shows and Events,
39604,,Internet Software & Services,150,EST,Disqualified,20211109,2,,Trade Shows and Events,Abandoned
39605,Manager,Entertainment & Media,250,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39606,,,50,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39607,Managing Director,Financial Services,50,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39608,SVP / VP,Travel,50,EST,Disqualified,20211109,2,,Trade Shows and Events,Abandoned
39609,Manager,Gaming,50,EST,Disqualified,20211109,2,,Trade Shows and Events,Abandoned
39610,owner,Diversified Consumer Services,150,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39611,Manager,Construction,50,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39612,Manager,Consumer Staples,250,EST,Disqualified,20211109,2,,Trade Shows and Events,Abandoned
39613,Co-founder,Consumer Staples,50,EST,Disqualified,20211109,4,,Trade Shows and Events,Wrong Contact
39614,Vice President,Financial Services,50,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39615,Director,,50,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39616,Founder,Retailing,,EST,Disqualified,20211109,4,,Trade Shows and Events,Not Interested
39617,Manager,Education Services,50,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39618,C - Level,al Products,,EST,New,20211109,,,Trade Shows and Events,
39619,Manager,,50,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39620,Owner,Retail,50,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39621,Manager,Entertainment & Media,5050,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39622,entrepreneurship - cxo,,50,EST,Disqualified,20211109,3,,Trade Shows and Events,Abandoned
39623,Staff,Consumer Discretionary,550,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39624,Social & Digital Marketing,Entertainment & Media,,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39625,Staff,Internet Software & Services,50,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39626,Marketing Manager,Unknown,50,EST,Disqualified,20211109,1,,Trade Shows and Events,Wrong Contact
39627,Staff,Technology,50,EST,Disqualified,20211109,1,,Trade Shows and Events,Unsubscribed/Do Not Call
39628,Director,Education Services,250,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39629,Manager,ECommerce,50,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39630,President,ECommerce,150,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39631,CEO,Other,,EST,Disqualified,20211109,4,,Trade Shows and Events,Unsubscribed/Do Not Call
39632,"Vice President, Operations",Internet Software & Services,,EST,Disqualified,20211109,4,,Trade Shows and Events,Not Interested
39633,Manager,Real Estate,250,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39634,business_development - owner,Professional Services,150,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39635,Operations Manager,Technology,,EST,New,20211109,,,Trade Shows and Events,
39636,Director,Air Freight & Logistics,350,EST,Disqualified,20211109,2,,Trade Shows and Events,Abandoned
39637,,Professional Services,4050,EST,Disqualified,20211109,1,,Trade Shows and Events,Abandoned
39638,"Founder, CEO",Professional Services,50,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39639,General Manager,,,EST,Disqualified,20211109,4,,Trade Shows and Events,Abandoned
39640,Manager,Professional Services,50,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39641,Owner,Agency,50,EST,Disqualified,20211109,5,,Trade Shows and Events,Abandoned
39642,Director,Consumer Discretionary,50,EST,Disqualified,20211109,2,,Trade Shows and Events,Not Interested
39643,Director,Media,350,EST,Disqualified,20211109,4,,Trade Shows and Events,Wrong Contact
39644,C - Level,Professional Services,,EST,Disqualified,20211117,1,,Trade Shows and Events,Abandoned
39645,,Internet Software & Services,50,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39646,Social Media Manager,Consumer Goods,,EST,Disqualified,20211117,3,,Trade Shows and Events,Not Interested
39647,C - Level,Internet Software & Services,50,EST,Disqualified,20211117,1,,Trade Shows and Events,Abandoned
39648,Director,,250,EST,New,20211117,,,Trade Shows and Events,
39649,Social & Digital Marketing,Media,,EST,Working,20211117,5,,Trade Shows and Events,
39650,"Director, Information Technology",Consumer Packaged Goods,150,EST,Disqualified,20211117,1,,Trade Shows and Events,Not Interested
39651,NA,Professional Services,1050,EST,Disqualified,20211117,4,,Trade Shows and Events,Abandoned
39652,Founder,Media,150,EST,Disqualified,20211117,3,,Trade Shows and Events,Wrong Contact
39653,C - Level,Manufacturing,50,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39654,Staff,Consumer Discretionary,50,EST,Qualified,20211117,5,479,Trade Shows and Events,No Budget
39655,Owner,Internet Software & Services,50,EST,Disqualified,20211117,4,,Trade Shows and Events,Abandoned
39656,Account Manager,Education,,EST,Disqualified,20211117,1,,Trade Shows and Events,Wrong Contact
39657,C - Level,Internet Software & Services,,EST,Disqualified,20211117,2,,Trade Shows and Events,Abandoned
39658,,Professional Services,,EST,Disqualified,20211117,2,,Trade Shows and Events,Abandoned
39659,Owner,Technology,,EST,Disqualified,20211117,3,,Trade Shows and Events,Abandoned
39660,Staff,Advertising & Marketing,1050,EST,Disqualified,20211117,4,,Trade Shows and Events,Abandoned
39661,SVP / VP,Internet Software & Services,50,EST,Disqualified,20211117,3,,Trade Shows and Events,Abandoned
39662,C-Level,Retail,50,EST,Disqualified,20211117,4,,Trade Shows and Events,Wrong Contact
39663,,,50,EST,Disqualified,20211117,3,,Trade Shows and Events,Abandoned
39664,Director,Internet Software & Services,550,EST,Disqualified,20211117,1,,Trade Shows and Events,Wrong Contact
39665,,Internet Software & Services,50,EST,Disqualified,20211117,5,,Trade Shows and Events,Not Interested
39666,CEO,Financial Services,,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39667,,Advertising & Marketing,50,EST,Disqualified,20211117,3,,Trade Shows and Events,Abandoned
39668,other - cxo,Retail,50,EST,Disqualified,20211117,3,,Trade Shows and Events,Abandoned
39669,"Director, Information Technology",Professional Services,550,EST,Disqualified,20211117,2,,Trade Shows and Events,Abandoned
39670,Director,Internet Software & Services,50,EST,Disqualified,20211117,4,,Trade Shows and Events,Abandoned
39671,Manager,Education Services,50,EST,Disqualified,20211117,3,,Trade Shows and Events,Wrong Contact
39672,,Gaming,550,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39673,,Internet Software & Services,,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39674,Founder,Restaurant,50,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39675,Digital Marketing Manager,Consumer Staples,,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39676,Director,,50,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39677,Student / Intern,Advertising & Marketing,50,EST,Disqualified,20211117,3,,Trade Shows and Events,Wrong Contact
39678,"Vice President, Operations",Health Care Providers & Services,150,EST,Disqualified,20211117,5,,Trade Shows and Events,Wrong Contact
39679,SVP / VP,,50,EST,Qualified,20211117,4,370,Trade Shows and Events,No Budget
39680,Owner,Internet Software & Services,50,EST,Disqualified,20211117,4,,Trade Shows and Events,Not Interested
39681,CEO,"Hotels, Restaurants & Leisure",,EST,Disqualified,20211117,2,,Trade Shows and Events,Abandoned
39682,Manager,"Hotels, Restaurants & Leisure",550,EST,Disqualified,20211117,3,,Trade Shows and Events,Abandoned
39683,,Advertising & Marketing,25050,EST,New,20211117,,,Trade Shows and Events,
39684,,,150,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39685,Owner,Automotive,50,EST,Disqualified,20211117,1,,Trade Shows and Events,Abandoned
39686,CEO,,150,EST,Disqualified,20211117,2,,Trade Shows and Events,Unsubscribed/Do Not Call
39687,Other,Consumer Goods,,EST,Disqualified,20211117,4,,Trade Shows and Events,Abandoned
39688,C - Level,Household Durables,50,EST,Disqualified,20211117,4,,Trade Shows and Events,Wrong Contact
39689,IT DIRECTOR,Internet Software & Services,50,EST,Disqualified,20211117,4,,Trade Shows and Events,Not Interested
39690,C - Level,Media,250,EST,Disqualified,20211117,1,,Trade Shows and Events,Abandoned
39691,Manager,Consumer Packaged Goods,50,EST,Disqualified,20211117,2,,Trade Shows and Events,Not Interested
39692,Director,Gaming,50,EST,New,20211117,,,Trade Shows and Events,
39693,other - cxo,Health Care Providers & Services,150,EST,Disqualified,20211117,2,,Trade Shows and Events,Wrong Contact
39694,Manager,Health Care Providers & Services,50,EST,Disqualified,20211117,4,,Trade Shows and Events,Abandoned
39695,Director,Internet Software & Services,50,EST,Disqualified,20211117,5,,Trade Shows and Events,Not Interested
39696,Manager,Professional Services,50,EST,Disqualified,20211117,3,,Trade Shows and Events,Abandoned
39697,VP of HR,Travel,,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39698,"Director, Human Resources",Financial Services,150,EST,Disqualified,20211117,3,,Trade Shows and Events,Abandoned
39699,Manager,Professional Services,150,EST,Disqualified,20211117,5,,Trade Shows and Events,Not Interested
39700,Admin,Internet Software & Services,,EST,New,20211117,,,Trade Shows and Events,
39701,,Gaming,150,EST,Disqualified,20211117,2,,Trade Shows and Events,Not Interested
39702,Director,Advertising & Marketing,850,EST,New,20211117,,,Trade Shows and Events,
39703,General Manager,,150,EST,Disqualified,20211117,3,,Trade Shows and Events,Abandoned
39704,Staff,,50,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39705,Manager,Consumer Goods,50,EST,Disqualified,20211117,5,,Trade Shows and Events,Bad Email
39706,"Founder, CEO",Consumer Discretionary,50,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39707,Staff,,50,EST,Disqualified,20211117,5,,Trade Shows and Events,Not Interested
39708,Digital Sales Manager,,,EST,Disqualified,20211117,3,,Trade Shows and Events,Unsubscribed/Do Not Call
39709,Manager,Financial Services,550,EST,Disqualified,20211117,3,,Trade Shows and Events,Wrong Contact
39710,Director,Retailing,250,EST,New,20211117,,,Trade Shows and Events,
39711,Manager,Internet Software & Services,50,EST,Disqualified,20211117,2,,Trade Shows and Events,Abandoned
39712,Executive & Leadership,,,EST,Disqualified,20211117,2,,Trade Shows and Events,Abandoned
39713,Business Owner / Partner,PERSON,,EST,New,20211117,,,Trade Shows and Events,
39714,Staff,Consumer Discretionary,50,EST,Disqualified,20211117,2,,Trade Shows and Events,Abandoned
39715,Social Media Manager,Professional Services,,EST,New,20211117,,,Trade Shows and Events,
39716,Staff,Professional Services,,EST,Disqualified,20211117,2,,Trade Shows and Events,Abandoned
39717,"Owner, Founder",,50,EST,Disqualified,20211117,2,,Trade Shows and Events,Not Interested
39718,Staff,Internet Software & Services,550,EST,Disqualified,20211117,2,,Trade Shows and Events,Abandoned
39719,,Retail,,EST,Qualified,20211117,2,295,Trade Shows and Events,
39720,Admin,Chemicals,,EST,New,20211117,,,Trade Shows and Events,
39721,,Finance,50,EST,New,20211117,,,Trade Shows and Events,
39722,SVP / VP,Consumer Discretionary,50,EST,Disqualified,20211117,1,,Trade Shows and Events,Abandoned
39723,Manager,Consumer Staples,50,EST,Disqualified,20211117,4,,Trade Shows and Events,Bad Email
39724,Manager,Professional Services,50,EST,Disqualified,20211117,3,,Trade Shows and Events,Wrong Contact
39725,C - Level,Internet Software & Services,50,EST,Disqualified,20211117,1,,Trade Shows and Events,Abandoned
39726,Founder,Education,50,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39727,SVP / VP,Internet Software & Services,250,EST,New,20211117,,,Trade Shows and Events,
39728,HR,Diversified Consumer Services,150,EST,Disqualified,20211117,3,,Trade Shows and Events,Abandoned
39729,C - Level,Govt/Public Admin,50,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39730,Manager,Professional Services,,EST,Disqualified,20211117,1,,Trade Shows and Events,Not Interested
39731,Manager,Real Estate,150,EST,Disqualified,20211117,5,,Trade Shows and Events,Abandoned
39732,Marketing Manager,Consumer Staples,50,EST,Disqualified,20211117,3,,Trade Shows and Events,Not Interested
39733,Co-founder & Chief Operating Officer,,,EST,Disqualified,20211117,2,,Trade Shows and Events,Abandoned
39734,,Internet Software & Services,,EST,Disqualified,20211117,4,,Trade Shows and Events,Abandoned
39735,Staff,ECommerce,850,EST,Disqualified,20211117,1,,Trade Shows and Events,Abandoned
39736,Sales Consultant,,,EST,Disqualified,20211117,3,,Trade Shows and Events,Abandoned
39737,business_development - manager,Technology,50,EST,Disqualified,20211117,3,,Trade Shows and Events,Bad Email
39738,C - Level,"Hotels, Restaurants & Leisure",50,EST,Disqualified,20211124,3,,Trade Shows and Events,Abandoned
39739,IT Operations,,1050,EST,Disqualified,20211124,1,,Trade Shows and Events,Unsubscribed/Do Not Call
39740,,,150,EST,Disqualified,20211124,1,,Trade Shows and Events,Abandoned
39741,Director,Consulting,50,EST,Disqualified,20211124,5,,Trade Shows and Events,Abandoned
39742,Manager,Pharmaceuticals,50,EST,Disqualified,20211124,5,,Trade Shows and Events,Abandoned
39743,SVP / VP,Media,350,EST,Disqualified,20211124,4,,Trade Shows and Events,Abandoned
39744,Manager,Advertising & Marketing,,EST,Disqualified,20211124,4,,Trade Shows and Events,Abandoned
39745,Manager,Consumer Discretionary,50,EST,Disqualified,20211124,4,,Trade Shows and Events,Bad Email
39746,Principal,Internet Software & Services,,EST,Disqualified,20211124,5,,Trade Shows and Events,Abandoned
39747,C - Level,,50,EST,Disqualified,20211124,4,,Trade Shows and Events,Not Interested
39748,,Professional Services,50,EST,Disqualified,20211124,1,,Trade Shows and Events,Abandoned
39749,CEO,Internet Software & Services,50,EST,Disqualified,20211124,4,,Trade Shows and Events,Abandoned
39750,,Media,50,EST,Disqualified,20211124,2,,Trade Shows and Events,Abandoned
39751,HR Manager,Consumer Staples,,EST,Disqualified,20211124,1,,Trade Shows and Events,Abandoned
39752,C - Level,Food Products,50,EST,New,20211124,,,Trade Shows and Events,
39753,C - Level,Internet Software & Services,50,EST,Disqualified,20211124,2,,Trade Shows and Events,Abandoned
39754,"Director, Operations",ECommerce,150,EST,Disqualified,20211124,4,,Trade Shows and Events,Abandoned
39755,N/A,Professional Services,,EST,Disqualified,20211124,5,,Trade Shows and Events,Abandoned
39756,"Director, Facilities",,150,EST,Disqualified,20211124,1,,Trade Shows and Events,Abandoned
39757,Director,Family Services,50,EST,Disqualified,20211124,2,,Trade Shows and Events,Abandoned
